created_at,air_temp,process_temp,rotational_speed,torque,tool,machinefailure
2021-06-19 03:02:33 CET,297.5,308.5,1546,40.4,129,0
2021-06-19 03:02:53 CET,297.5,308.5,1335,48.0,131,0
2021-06-19 03:03:12 CET,297.5,308.6,1842,27.0,133,0
2021-06-19 03:03:51 CET,297.5,308.5,1712,26.8,136,0
2021-06-19 03:04:30 CET,297.6,308.6,1414,45.4,138,0
2021-06-19 03:04:50 CET,297.6,308.7,1319,50.9,141,0
2021-06-19 03:05:29 CET,297.7,308.7,1249,60.4,143,0
2021-06-19 03:05:48 CET,297.6,308.7,1455,48.2,145,0
2021-06-19 03:06:27 CET,297.6,308.7,1408,54.8,147,0
2021-06-19 03:06:47 CET,297.6,308.7,1460,46.7,150,0
2021-06-19 03:07:06 CET,297.6,308.6,1491,38.1,152,0
2021-06-19 03:07:26 CET,297.6,308.5,1490,43.4,154,0
2021-06-19 03:07:45 CET,297.5,308.4,1350,52.2,157,0
2021-06-19 03:08:05 CET,297.5,308.4,1528,39.9,160,0
2021-06-19 03:08:24 CET,297.4,308.3,1571,37.7,162,0
2021-06-19 03:09:03 CET,297.4,308.3,1490,42.6,164,0
2021-06-19 03:09:42 CET,297.4,308.3,1774,28.9,166,0
2021-06-19 03:10:02 CET,297.4,308.3,1502,43.6,169,0
2021-06-19 03:10:21 CET,297.4,308.4,1392,49.7,174,0
2021-06-19 03:10:41 CET,297.4,308.5,2100,16.9,176,0
2021-06-19 03:11:00 CET,297.5,308.5,1722,30.4,178,0
2021-06-19 03:11:39 CET,297.4,308.6,1678,32.3,180,0
2021-06-19 03:11:59 CET,297.3,308.6,1273,59.8,182,0
2021-06-19 03:12:38 CET,297.3,308.6,1297,45.9,184,0
2021-06-19 03:12:58 CET,297.3,308.5,1350,57.6,186,0
2021-06-19 03:13:17 CET,297.4,308.6,1439,51.9,188,0
2021-06-19 03:13:37 CET,297.4,308.5,1600,42.1,190,0
2021-06-19 03:13:56 CET,297.4,308.6,1434,44.4,193,0
2021-06-19 03:14:35 CET,297.4,308.6,1459,41.3,196,0
2021-06-19 03:14:55 CET,297.5,308.6,1472,44.9,198,0
2021-06-19 03:15:14 CET,297.5,308.7,1429,44.3,201,0
2021-06-19 03:15:53 CET,297.5,308.6,1388,48.2,203,0
2021-06-19 03:16:13 CET,297.4,308.4,1573,34.5,205,0
2021-06-19 03:16:32 CET,297.4,308.4,1588,32.5,207,0
2021-06-19 03:17:11 CET,297.5,308.4,1511,42.8,209,0
2021-06-19 03:17:50 CET,297.4,308.5,1495,37.8,211,0
2021-06-19 03:18:10 CET,297.4,308.4,1394,50.1,213,0
2021-06-19 03:18:29 CET,297.4,308.4,2151,17.7,0,0
2021-06-19 03:19:47 CET,297.3,308.3,1501,38.2,2,0
2021-06-19 03:20:26 CET,297.3,308.3,1301,39.6,5,0
2021-06-19 03:20:45 CET,297.3,308.3,1657,31.1,8,0
2021-06-19 03:21:05 CET,297.3,308.3,1333,55.2,11,0
2021-06-19 03:21:24 CET,297.3,308.3,1484,43.9,13,0
2021-06-19 03:21:44 CET,297.3,308.4,1430,45.7,15,0
2021-06-19 03:22:03 CET,297.3,308.4,1665,28.9,17,0
2021-06-19 03:23:02 CET,297.4,308.5,1501,44.9,20,0
2021-06-19 03:23:22 CET,297.5,308.5,1496,42.2,22,0
2021-06-19 03:23:41 CET,297.6,308.6,1595,36.9,25,0
2021-06-19 03:24:01 CET,297.5,308.6,1208,62.3,28,0
2021-06-19 03:24:40 CET,297.5,308.6,1596,37.1,30,0
2021-06-19 03:24:59 CET,297.5,308.5,1446,41.9,32,0
2021-06-19 03:25:18 CET,297.6,308.5,1466,39.7,34,0
2021-06-19 03:26:36 CET,297.6,308.5,1848,23.7,37,0
2021-06-19 03:26:56 CET,297.5,308.5,1484,44.7,40,0
2021-06-19 03:27:15 CET,297.4,308.3,1493,41.2,43,0
2021-06-19 03:27:35 CET,297.3,308.3,1504,36.3,45,0
2021-06-19 03:27:54 CET,297.3,308.3,1538,38.5,47,0
2021-06-19 03:28:34 CET,297.4,308.4,1341,52.2,49,0
2021-06-19 03:28:53 CET,297.4,308.3,1535,34.6,51,0
2021-06-19 03:29:13 CET,297.4,308.5,1389,39.2,54,0
2021-06-19 03:29:33 CET,297.5,308.5,1393,46.6,56,0
2021-06-19 03:29:52 CET,297.4,308.5,1399,61.5,61,1
2021-06-19 03:30:12 CET,297.4,308.5,1469,45.1,63,0
2021-06-19 03:30:31 CET,297.4,308.4,1582,37.2,68,0
2021-06-19 03:30:51 CET,297.5,308.6,1793,26.7,70,0
2021-06-19 03:31:10 CET,297.5,308.6,1452,39.0,72,0
2021-06-19 03:31:30 CET,297.6,308.7,1376,59.9,74,0
2021-06-19 03:31:49 CET,297.5,308.6,1552,44.9,77,0
2021-06-19 03:32:09 CET,297.6,308.7,1622,37.9,79,0
2021-06-19 03:32:28 CET,297.6,308.7,1419,41.7,81,0
2021-06-19 03:33:07 CET,297.5,308.6,1440,46.1,84,0
2021-06-19 03:33:26 CET,297.4,308.6,1643,31.0,89,0
2021-06-19 03:33:46 CET,297.4,308.7,1510,36.2,92,0
2021-06-19 03:34:05 CET,297.4,308.7,1468,46.6,94,0
2021-06-19 03:34:25 CET,297.4,308.7,1429,57.4,96,0
2021-06-19 03:34:44 CET,297.3,308.7,1478,47.6,98,0
2021-06-19 03:35:23 CET,297.4,308.6,1276,53.6,103,0
2021-06-19 03:35:43 CET,297.3,308.6,1486,42.6,105,0
2021-06-19 03:36:22 CET,297.4,308.6,1476,42.3,107,0
2021-06-19 03:36:42 CET,297.3,308.6,1431,42.0,109,0
2021-06-19 03:37:20 CET,297.4,308.7,1402,40.2,114,0
2021-06-19 03:37:40 CET,297.4,308.7,1433,43.4,116,0
2021-06-19 03:38:58 CET,297.4,308.7,2874,4.2,118,1
2021-06-19 03:39:17 CET,297.3,308.6,1511,35.7,120,0
2021-06-19 03:39:37 CET,297.3,308.6,1456,42.9,122,0
2021-06-19 03:39:56 CET,297.2,308.5,1550,41.5,125,0
2021-06-19 03:40:16 CET,297.2,308.5,2182,16.5,127,0
2021-06-19 03:41:34 CET,297.3,308.7,1619,31.6,129,0
2021-06-19 03:41:53 CET,297.3,308.8,1586,32.7,131,0
2021-06-19 03:42:32 CET,297.3,308.8,1499,44.2,134,0
2021-06-19 03:42:51 CET,297.3,308.8,1419,42.4,139,0
2021-06-19 03:43:11 CET,297.4,309,1497,41.8,144,0
2021-06-19 03:43:30 CET,297.4,309,1520,37.0,147,0
2021-06-19 03:44:09 CET,297.4,309.1,1478,49.8,150,0
2021-06-19 03:44:29 CET,297.4,309.1,1380,41.1,152,0
2021-06-19 03:44:48 CET,297.4,309,1570,37.9,154,0
2021-06-19 03:45:27 CET,297.4,309,1468,41.4,156,0
2021-06-19 03:45:47 CET,297.4,309,1833,22.6,161,0
2021-06-19 03:46:06 CET,297.4,308.9,1323,57.3,163,0
2021-06-19 03:46:26 CET,297.4,309,1583,32.0,166,0
2021-06-19 03:46:45 CET,297.3,309,1556,39.5,168,0
2021-06-19 03:47:05 CET,297.3,309,1548,37.4,171,0
2021-06-19 03:47:44 CET,297.4,309,1324,56.9,173,0
2021-06-19 03:48:04 CET,297.4,309,1568,33.7,175,0
2021-06-19 03:48:23 CET,297.4,309,1685,30.7,177,0
2021-06-19 03:49:03 CET,297.4,309.1,1582,35.9,180,0
2021-06-19 03:49:23 CET,297.4,309.1,1463,35.0,183,0
2021-06-19 03:49:42 CET,297.4,309.2,1584,42.8,186,0
2021-06-19 03:50:22 CET,297.5,309.2,1347,55.8,188,0
2021-06-19 03:50:41 CET,297.4,309.2,1459,37.9,191,0
2021-06-19 03:51:20 CET,297.4,309.2,1420,45.6,193,0
2021-06-19 03:51:39 CET,297.5,309.3,1404,43.5,195,0
2021-06-19 03:52:38 CET,297.5,309.3,1470,38.8,197,0
2021-06-19 03:52:58 CET,297.6,309.4,1326,49.8,199,0
2021-06-19 03:53:17 CET,297.5,309.3,1459,49.7,201,0
2021-06-19 03:53:56 CET,297.5,309.2,1530,40.0,206,0
2021-06-19 03:54:35 CET,297.4,309,1505,39.2,209,0
2021-06-19 03:54:54 CET,297.5,309.1,1611,30.2,211,0
2021-06-19 03:55:14 CET,297.5,309.1,1515,35.1,213,0
2021-06-19 03:55:33 CET,297.5,309.2,1804,27.4,215,0
2021-06-19 03:55:53 CET,297.6,309.3,1464,46.2,218,0
2021-06-19 03:56:12 CET,297.6,309.2,1390,43.3,221,0
2021-06-19 03:56:32 CET,297.6,309.2,1442,48.1,0,0
2021-06-19 03:56:51 CET,297.6,309.3,1529,41.9,3,0
2021-06-19 03:57:11 CET,297.6,309.3,1610,35.0,6,0
2021-06-19 03:57:31 CET,297.6,309.3,1543,34.3,8,0
2021-06-19 03:58:10 CET,297.8,309.4,1445,48.2,10,0
2021-06-19 03:58:29 CET,297.7,309.3,1893,24.6,15,0
2021-06-19 03:58:49 CET,297.6,309.3,1415,41.3,17,0
2021-06-19 03:59:09 CET,297.5,309.3,1564,37.5,20,0
2021-06-19 03:59:28 CET,297.5,309.3,1479,39.4,22,0
2021-06-19 03:59:48 CET,297.5,309.2,1426,44.8,24,0
2021-06-19 04:00:27 CET,297.4,309.2,1428,38.8,26,0
2021-06-19 04:00:46 CET,297.4,309.2,1620,33.2,28,0
2021-06-19 04:01:25 CET,297.5,309.2,1715,28.0,30,0
2021-06-19 04:01:45 CET,297.5,309.3,1732,29.9,32,0
2021-06-19 04:03:01 CET,297.5,309.4,1391,58.2,34,0
2021-06-19 04:03:21 CET,297.6,309.5,1924,20.6,37,0
2021-06-19 04:04:20 CET,297.7,309.5,2027,19.8,39,0
2021-06-19 04:04:59 CET,297.6,309.5,1617,36.2,42,0
2021-06-19 04:05:19 CET,297.5,309.4,1497,35.8,44,0
2021-06-19 04:05:38 CET,297.5,309.5,1448,43.7,46,0
2021-06-19 04:06:17 CET,297.4,309.4,1401,45.9,49,0
2021-06-19 04:06:56 CET,297.4,309.4,1620,35.4,51,0
2021-06-19 04:07:35 CET,297.4,309.4,1466,45.5,53,0
2021-06-19 04:07:54 CET,297.6,309.5,1373,50.6,55,0
2021-06-19 04:08:14 CET,297.6,309.6,1592,35.8,57,0
2021-06-19 04:08:53 CET,297.5,309.5,1553,42.4,60,0
2021-06-19 04:09:32 CET,297.6,309.5,1569,36.2,63,0
2021-06-19 04:09:51 CET,297.6,309.5,1709,32.2,65,0
2021-06-19 04:10:11 CET,297.6,309.5,1549,34.9,68,0
2021-06-19 04:10:30 CET,297.5,309.4,1443,45.4,70,0
2021-06-19 04:11:09 CET,297.5,309.3,1675,29.8,72,0
2021-06-19 04:11:49 CET,297.5,309.3,1623,33.4,74,0
2021-06-19 04:12:08 CET,297.4,309.3,1365,52.4,76,0
2021-06-19 04:12:28 CET,297.4,309.3,1759,24.8,81,0
2021-06-19 04:12:47 CET,297.4,309.3,1516,43.0,83,0
2021-06-19 04:13:07 CET,297.4,309.3,1499,36.8,88,0
2021-06-19 04:13:45 CET,297.4,309.3,1775,25.8,91,0
2021-06-19 04:14:05 CET,297.4,309.4,1473,45.5,94,0
2021-06-19 04:14:24 CET,297.4,309.4,1296,52.3,96,0
2021-06-19 04:14:44 CET,297.5,309.4,1803,24.7,98,0
2021-06-19 04:15:03 CET,297.5,309.3,1563,36.1,100,0
2021-06-19 04:15:23 CET,297.5,309.4,1831,26.6,105,0
2021-06-19 04:15:42 CET,297.6,309.4,1958,22.1,108,0
2021-06-19 04:16:02 CET,297.5,309.4,1809,24.3,110,0
2021-06-19 04:16:21 CET,297.5,309.4,1482,39.3,112,0
2021-06-19 04:16:41 CET,297.4,309.3,1332,53.2,115,0
2021-06-19 04:17:00 CET,297.4,309.2,1437,40.4,117,0
2021-06-19 04:17:20 CET,297.4,309.2,1698,29.4,119,0
2021-06-19 04:17:39 CET,297.4,309.2,1274,54.3,121,0
2021-06-19 04:17:59 CET,297.4,309.3,1622,35.0,123,0
2021-06-19 04:18:18 CET,297.4,309.3,1564,36.0,126,0
2021-06-19 04:18:38 CET,297.5,309.4,1368,45.3,129,0
2021-06-19 04:18:57 CET,297.4,309.4,1539,42.2,134,0
2021-06-19 04:19:36 CET,297.5,309.4,1357,50.1,137,0
2021-06-19 04:20:15 CET,297.5,309.4,1433,48.3,139,0
2021-06-19 04:20:54 CET,297.5,309.4,1650,34.6,142,0
2021-06-19 04:21:33 CET,297.5,309.4,1503,40.6,144,0
2021-06-19 04:21:52 CET,297.5,309.4,1318,58.2,146,0
2021-06-19 04:22:31 CET,297.5,309.4,1678,34.4,148,0
2021-06-19 04:23:49 CET,297.6,309.5,1574,30.9,151,0
2021-06-19 04:24:28 CET,297.7,309.6,1529,35.2,153,0
2021-06-19 04:24:48 CET,297.6,309.6,1669,32.1,155,0
2021-06-19 04:25:27 CET,297.7,309.7,1570,35.8,160,0
2021-06-19 04:25:46 CET,297.6,309.7,1541,33.7,165,0
2021-06-19 04:26:06 CET,297.7,309.7,1680,30.2,168,0
2021-06-19 04:26:25 CET,297.8,309.7,1935,22.1,171,0
2021-06-19 04:26:45 CET,297.7,309.6,1596,35.2,173,0
2021-06-19 04:27:24 CET,297.7,309.7,1498,41.0,176,0
2021-06-19 04:28:03 CET,297.8,309.8,1676,29.0,178,0
2021-06-19 04:28:22 CET,297.8,309.9,1351,49.0,181,0
2021-06-19 04:28:41 CET,297.9,309.9,1472,45.0,183,0
2021-06-19 04:29:01 CET,297.9,310,1439,41.7,185,0
2021-06-19 04:29:20 CET,297.9,309.9,1410,55.4,188,0
2021-06-19 04:29:40 CET,297.7,309.7,1440,51.1,191,0
2021-06-19 04:30:38 CET,297.7,309.7,1591,37.7,196,0
2021-06-19 04:31:37 CET,297.8,309.8,1533,36.8,198,0
2021-06-19 04:31:56 CET,297.8,309.7,1700,31.3,200,0
2021-06-19 04:32:16 CET,297.8,309.8,1798,25.5,203,0
2021-06-19 04:32:54 CET,297.8,309.7,1394,42.9,206,0
2021-06-19 04:33:14 CET,297.8,309.7,1341,49.2,208,0
2021-06-19 04:33:34 CET,297.7,309.6,1697,32.2,210,0
2021-06-19 04:33:53 CET,297.6,309.6,1419,48.2,215,0
2021-06-19 04:34:13 CET,297.6,309.5,2001,20.5,220,0
2021-06-19 04:34:32 CET,297.6,309.6,1501,49.8,222,1
2021-06-19 04:34:52 CET,297.6,309.5,1623,33.1,224,0
2021-06-19 04:35:11 CET,297.6,309.4,1628,33.4,229,0
2021-06-19 04:36:09 CET,297.6,309.4,1491,40.2,231,0
2021-06-19 04:36:29 CET,297.5,309.4,1517,36.7,233,0
2021-06-19 04:36:48 CET,297.5,309.3,1525,41.7,235,0
2021-06-19 04:37:08 CET,297.5,309.5,1668,27.9,240,0
2021-06-19 04:37:47 CET,297.5,309.6,1312,50.7,0,0
2021-06-19 04:38:06 CET,297.6,309.6,1278,50.4,2,0
2021-06-19 04:38:26 CET,297.6,309.6,1330,53.1,7,0
2021-06-19 04:38:45 CET,297.6,309.6,1530,37.3,10,0
2021-06-19 04:39:24 CET,297.6,309.6,1428,46.6,13,0
2021-06-19 04:39:43 CET,297.7,309.6,1480,47.9,18,0
2021-06-19 04:40:03 CET,297.7,309.7,1616,31.1,20,0
2021-06-19 04:40:22 CET,297.8,309.7,1547,37.3,25,0
2021-06-19 04:40:42 CET,297.9,309.7,2194,16.8,27,0
2021-06-19 04:41:01 CET,297.9,309.8,2000,21.3,29,0
2021-06-19 04:41:21 CET,297.9,309.8,1336,71.6,31,1
2021-06-19 04:41:40 CET,297.9,309.9,1542,33.8,33,0
2021-06-19 04:42:00 CET,297.9,309.8,1693,29.9,35,0
2021-06-19 04:42:20 CET,297.9,309.8,1461,50.5,38,0
2021-06-19 04:42:39 CET,298.0,309.9,1565,33.9,40,0
2021-06-19 04:43:18 CET,298.0,309.9,1403,47.7,43,0
2021-06-19 04:43:39 CET,298.1,309.9,1629,32.5,45,0
2021-06-19 04:43:58 CET,298.1,310,1534,33.7,47,0
2021-06-19 04:44:18 CET,298.1,310,1553,40.9,49,0
2021-06-19 04:44:37 CET,298.1,309.9,1563,32.8,51,0
2021-06-19 04:44:57 CET,298.1,309.9,1634,30.0,53,0
2021-06-19 04:45:17 CET,298.0,309.9,1445,45.2,55,0
2021-06-19 04:45:36 CET,298.1,309.9,1642,30.4,58,0
2021-06-19 04:45:56 CET,298.1,309.9,1686,29.1,60,0
2021-06-19 04:46:35 CET,298.1,310,1393,43.1,65,0
2021-06-19 04:46:54 CET,298.2,310,1433,44.2,68,0
2021-06-19 04:47:14 CET,298.3,310,1507,44.7,73,0
2021-06-19 04:47:33 CET,298.3,310.1,1389,49.6,75,0
2021-06-19 04:47:53 CET,298.3,310.1,1408,45.3,78,0
2021-06-19 04:48:32 CET,298.4,310.2,1725,32.0,80,0
2021-06-19 04:48:51 CET,298.4,310.1,1926,23.7,83,0
2021-06-19 04:49:30 CET,298.3,310.1,1509,37.6,85,0
2021-06-19 04:49:50 CET,298.3,310.1,1545,36.3,90,0
2021-06-19 04:50:29 CET,298.4,310.1,1533,35.2,92,0
2021-06-19 04:50:48 CET,298.4,310.1,1455,42.2,94,0
2021-06-19 04:51:08 CET,298.4,310.1,1335,57.8,96,0
2021-06-19 04:51:27 CET,298.3,310.1,1523,45.9,99,0
2021-06-19 04:52:45 CET,298.3,310,1460,47.6,101,0
2021-06-19 04:53:05 CET,298.4,310,1554,37.3,103,0
2021-06-19 04:53:24 CET,298.3,310,1419,47.1,105,0
2021-06-19 04:53:44 CET,298.3,310,1442,43.9,110,0
2021-06-19 04:54:03 CET,298.3,309.9,1507,41.6,112,0
2021-06-19 04:54:23 CET,298.3,310,1858,23.9,114,0
2021-06-19 04:54:42 CET,298.3,309.9,1463,43.9,116,0
2021-06-19 04:55:02 CET,298.2,309.7,1585,37.4,118,0
2021-06-19 04:55:21 CET,298.0,309.6,1536,37.3,120,0
2021-06-19 04:55:41 CET,298.0,309.6,1403,51.3,122,0
2021-06-19 04:56:00 CET,297.9,309.6,1515,38.8,124,0
2021-06-19 04:56:39 CET,297.9,309.5,1390,47.9,127,0
2021-06-19 04:56:59 CET,297.8,309.4,1226,58.7,129,0
2021-06-19 04:57:19 CET,297.8,309.4,1495,36.5,132,0
2021-06-19 04:57:58 CET,297.7,309.4,1608,30.2,135,0
2021-06-19 04:58:18 CET,297.7,309.4,1392,44.1,140,0
2021-06-19 04:59:17 CET,297.7,309.4,1461,43.7,142,0
2021-06-19 04:59:37 CET,297.7,309.3,1559,36.9,145,0
2021-06-19 04:59:56 CET,297.7,309.3,1400,48.9,147,0
2021-06-19 05:00:16 CET,297.7,309.2,1732,28.8,152,0
2021-06-19 05:00:35 CET,297.6,309.2,1611,33.1,155,0
2021-06-19 05:01:15 CET,297.6,309.1,1503,38.9,157,0
2021-06-19 05:02:13 CET,297.7,309.2,1391,44.5,159,0
2021-06-19 05:03:12 CET,297.8,309.3,2015,20.1,161,0
2021-06-19 05:03:32 CET,297.8,309.2,1683,30.9,163,0
2021-06-19 05:04:10 CET,297.7,309.1,1435,38.8,165,0
2021-06-19 05:04:30 CET,297.7,309.1,1732,28.1,167,0
2021-06-19 05:05:48 CET,297.7,309.2,1365,58.6,170,0
2021-06-19 05:06:07 CET,297.7,309.1,1562,36.8,172,0
2021-06-19 05:06:46 CET,297.6,309.1,1449,49.1,174,0
2021-06-19 05:07:25 CET,297.7,309.2,1700,27.4,176,0
2021-06-19 05:07:45 CET,297.6,309,1427,45.6,179,0
2021-06-19 05:08:04 CET,297.6,308.9,1479,38.1,182,0
2021-06-19 05:08:24 CET,297.5,308.9,1469,44.0,185,0
2021-06-19 05:08:44 CET,297.5,308.9,1390,47.4,187,0
2021-06-19 05:09:04 CET,297.5,308.9,1729,28.1,189,0
2021-06-19 05:09:43 CET,297.5,309,1470,43.5,191,0
2021-06-19 05:10:02 CET,297.5,308.9,1459,48.5,193,0
2021-06-19 05:10:22 CET,297.5,308.9,1738,24.0,195,0
2021-06-19 05:11:02 CET,297.5,308.9,1471,37.7,197,0
2021-06-19 05:11:21 CET,297.6,309,1822,25.4,202,0
2021-06-19 05:11:41 CET,297.5,308.9,1554,34.8,204,0
2021-06-19 05:12:00 CET,297.6,308.9,1433,43.2,206,0
2021-06-19 05:12:20 CET,297.6,308.9,1449,47.7,209,0
2021-06-19 05:12:39 CET,297.8,309,1456,41.2,0,0
2021-06-19 05:12:59 CET,297.8,309.1,1424,45.5,2,0
2021-06-19 05:13:18 CET,297.9,309.2,1577,34.7,5,0
2021-06-19 05:13:38 CET,297.9,309.2,1478,39.7,10,0
2021-06-19 05:13:57 CET,297.8,309.2,1295,61.2,12,0
2021-06-19 05:14:17 CET,297.8,309.2,1372,47.3,15,0
2021-06-19 05:14:36 CET,297.8,309.1,1432,42.6,17,0
2021-06-19 05:14:56 CET,297.7,309,1656,33.2,20,0
2021-06-19 05:15:15 CET,297.8,309,1410,48.8,23,0
2021-06-19 05:15:34 CET,297.7,309,1874,24.4,28,0
2021-06-19 05:15:54 CET,297.7,309,1538,43.2,30,0
2021-06-19 05:16:33 CET,297.7,309,1636,29.7,32,0
2021-06-19 05:16:52 CET,297.7,309,1504,40.4,35,0
2021-06-19 05:17:12 CET,297.7,309,1531,42.4,38,0
2021-06-19 05:17:31 CET,297.6,309,1735,26.4,41,0
2021-06-19 05:17:51 CET,297.6,309,1354,55.6,46,0
2021-06-19 05:18:10 CET,297.6,309,1413,40.2,51,0
2021-06-19 05:18:30 CET,297.7,309.1,1563,39.3,56,0
2021-06-19 05:18:49 CET,297.7,309.1,1479,42.1,58,0
2021-06-19 05:19:28 CET,297.7,309.1,1477,38.3,60,0
2021-06-19 05:20:27 CET,297.6,309.1,1394,50.0,62,0
2021-06-19 05:20:46 CET,297.6,309,1487,45.4,64,0
2021-06-19 05:21:25 CET,297.6,309,1815,25.3,66,0
2021-06-19 05:23:41 CET,297.6,308.8,1453,39.7,69,0
2021-06-19 05:24:00 CET,297.6,308.8,1539,40.2,72,0
2021-06-19 05:24:20 CET,297.5,308.7,1416,39.2,74,0
2021-06-19 05:25:00 CET,297.6,308.8,1683,31.6,79,0
2021-06-19 05:25:19 CET,297.7,308.8,1515,40.1,82,0
2021-06-19 05:26:18 CET,297.7,308.9,1531,48.3,84,0
2021-06-19 05:26:38 CET,297.7,308.9,1479,40.9,87,0
2021-06-19 05:26:58 CET,297.7,308.9,1516,33.7,92,0
2021-06-19 05:27:17 CET,297.7,309,1507,38.2,94,0
2021-06-19 05:28:34 CET,297.8,309,1434,43.3,96,0
2021-06-19 05:28:53 CET,297.7,308.9,1838,27.3,99,0
2021-06-19 05:29:33 CET,297.6,308.8,1416,45.9,101,0
2021-06-19 05:30:31 CET,297.6,308.8,1357,49.7,104,0
2021-06-19 05:31:11 CET,297.5,308.7,1697,28.1,107,0
2021-06-19 05:31:30 CET,297.5,308.7,1443,46.2,110,0
2021-06-19 05:31:50 CET,297.5,308.7,1453,37.6,112,0
2021-06-19 05:32:09 CET,297.4,308.6,1439,46.4,114,0
2021-06-19 05:32:48 CET,297.4,308.6,1609,36.2,116,0
2021-06-19 05:33:27 CET,297.4,308.6,1324,59.1,118,0
2021-06-19 05:33:47 CET,297.4,308.6,1420,45.8,120,0
2021-06-19 05:34:45 CET,297.4,308.7,1545,36.9,125,0
2021-06-19 05:35:05 CET,297.5,308.8,1477,39.0,127,0
2021-06-19 05:35:24 CET,297.4,308.8,1447,58.1,129,0
2021-06-19 05:35:44 CET,297.4,308.9,1809,23.8,131,0
2021-06-19 05:36:23 CET,297.5,308.9,1696,30.9,133,0
2021-06-19 05:36:43 CET,297.5,308.9,1427,44.7,135,0
2021-06-19 05:37:02 CET,297.4,308.9,1500,46.3,137,0
2021-06-19 05:37:22 CET,297.5,308.9,1390,44.6,140,0
2021-06-19 05:37:42 CET,297.4,308.8,1640,34.2,142,0
2021-06-19 05:38:01 CET,297.4,308.8,1628,37.4,144,0
2021-06-19 05:38:21 CET,297.3,308.6,1499,37.6,147,0
2021-06-19 05:38:41 CET,297.4,308.7,1425,50.3,152,0
2021-06-19 05:39:01 CET,297.3,308.6,1586,37.7,155,0
2021-06-19 05:40:00 CET,297.3,308.6,1471,50.7,157,0
2021-06-19 05:40:39 CET,297.3,308.6,1431,53.0,160,0
2021-06-19 05:40:58 CET,297.2,308.6,1924,22.1,163,0
2021-06-19 05:41:18 CET,297.1,308.4,1421,42.0,165,0
2021-06-19 05:41:37 CET,297.0,308.4,1305,54.6,168,0
2021-06-19 05:41:57 CET,296.9,308.4,1557,32.4,173,0
2021-06-19 05:42:16 CET,296.9,308.3,1555,38.2,175,0
2021-06-19 05:43:15 CET,296.9,308.3,1474,39.2,177,0
2021-06-19 05:43:34 CET,296.8,308.3,1506,45.9,182,0
2021-06-19 05:44:13 CET,296.9,308.4,1390,41.8,184,0
2021-06-19 05:44:33 CET,296.9,308.4,1450,46.9,186,0
2021-06-19 05:45:12 CET,296.9,308.3,1513,38.8,189,0
2021-06-19 05:45:31 CET,296.8,308.2,1643,34.7,191,0
2021-06-19 05:45:51 CET,296.8,308.2,1361,53.8,193,0
2021-06-19 05:46:49 CET,296.7,308.1,1450,40.9,195,0
2021-06-19 05:47:08 CET,296.7,308,1451,50.7,197,0
2021-06-19 05:47:28 CET,296.8,308.1,1289,62.0,199,1
2021-06-19 05:47:47 CET,296.8,308.1,1356,48.3,201,0
2021-06-19 05:48:07 CET,296.7,308.1,1528,46.3,203,0
2021-06-19 05:48:26 CET,296.6,308,1978,22.3,208,0
2021-06-19 05:48:46 CET,296.7,308,1535,36.8,210,0
2021-06-19 05:49:05 CET,296.8,308.1,1843,24.2,212,0
2021-06-19 05:49:44 CET,296.9,308.1,1422,48.7,215,0
2021-06-19 05:50:04 CET,296.8,308,1536,40.4,217,0
2021-06-19 05:50:43 CET,296.9,308.1,1483,44.3,219,0
2021-06-19 05:51:02 CET,296.8,308.1,1492,43.7,222,0
2021-06-19 05:51:41 CET,296.8,308,1584,40.4,227,0
2021-06-19 05:52:01 CET,296.9,308.1,1555,33.7,229,0
2021-06-19 05:52:20 CET,296.8,308,1497,41.7,231,0
2021-06-19 05:52:40 CET,296.7,307.8,1537,36.3,233,0
2021-06-19 05:53:20 CET,296.7,307.8,1505,39.4,236,0
2021-06-19 05:53:40 CET,296.7,307.8,1646,34.6,238,0
2021-06-19 05:53:59 CET,296.7,307.8,1286,60.5,0,0
2021-06-19 05:54:19 CET,296.7,307.8,1400,47.5,3,0
2021-06-19 05:54:38 CET,296.8,307.9,1337,56.5,5,0
2021-06-19 05:54:58 CET,296.9,308,1332,53.9,7,0
2021-06-19 05:55:17 CET,296.8,308,1561,38.3,9,0
2021-06-19 05:55:37 CET,296.9,308,1546,31.1,11,0
2021-06-19 05:55:56 CET,296.9,308,1713,29.3,13,0
2021-06-19 05:56:16 CET,296.9,308,1343,44.5,15,0
2021-06-19 05:56:35 CET,296.8,308,1391,54.4,17,0
2021-06-19 05:57:14 CET,296.8,308,1311,58.6,19,0
2021-06-19 05:57:34 CET,296.8,308,1453,51.0,24,0
2021-06-19 05:57:53 CET,296.8,308,1510,39.4,29,0
2021-06-19 05:58:13 CET,296.8,307.9,1448,48.8,31,0
2021-06-19 05:59:11 CET,296.7,307.8,1453,46.0,33,0
2021-06-19 05:59:50 CET,296.7,307.8,1468,39.2,35,0
2021-06-19 06:00:10 CET,296.7,307.8,1382,47.5,37,0
2021-06-19 06:00:49 CET,296.7,308,1580,32.2,39,0
2021-06-19 06:01:08 CET,296.8,308,1666,29.8,41,0
2021-06-19 06:01:47 CET,296.9,308,1409,50.7,43,0
2021-06-19 06:02:07 CET,296.8,308,1675,29.7,46,0
2021-06-19 06:02:26 CET,296.8,307.9,1698,30.8,48,0
